Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65fb198c3f20aca5112fad31,5ffb8c5b60571908f3ac19fa,APPROVED,Not Applicable,2024-03-20T17:14:52.317000Z,2024-03-20T17:24:29.721000Z,2024-03-21T14:57:17.301000Z,2024-03-20T17:24:49.366872Z,578.0,CIH2THBV,7686,42,Male,White,United States,United States,United States,English,No,Part-Time
65fb199c685b72ec4ea47605,63a9a8f2f098b7e45bd03721,APPROVED,Not Applicable,2024-03-20T17:15:19.029000Z,2024-03-20T17:28:13.010000Z,2024-03-21T14:57:17.654000Z,2024-03-20T17:28:13.488848Z,774.0,CIH2THBV,2471,69,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
65fb199ef38ca48c084cb5f6,611c0f606e7c5373600b2943,APPROVED,Not Applicable,2024-03-20T17:15:16.300000Z,2024-03-20T17:33:06.433000Z,2024-03-21T14:57:17.942000Z,2024-03-20T17:33:07.052821Z,1071.0,CIH2THBV,1269,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb19a29ca3b3979e4cb5ef,6387984be099d077b7cd8508,APPROVED,Not Applicable,2024-03-20T17:15:24.833000Z,2024-03-20T17:30:58.939000Z,2024-03-21T14:57:18.190000Z,2024-03-20T17:30:59.468480Z,935.0,CIH2THBV,2552,54,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
65fb19a4cbc1ea83b144601d,5d350282cec7150015d16494,APPROVED,Not Applicable,2024-03-20T17:15:21.847000Z,2024-03-20T17:24:51.264000Z,2024-03-21T14:57:18.488000Z,2024-03-20T17:24:57.645791Z,570.0,CIH2THBV,976,39,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
65fb19a5808bd376baf6fd3d,6412285c18716831333d53b3,APPROVED,Not Applicable,2024-03-20T17:15:22.827000Z,2024-03-20T17:36:31.638000Z,2024-03-21T14:57:18.775000Z,2024-03-20T17:36:38.926232Z,1269.0,CIH2THBV,1781,65,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65fb19aa407e477d3abe8506,58ac91c38bf22a00015b91b3,APPROVED,Not Applicable,2024-03-20T17:15:26.773000Z,2024-03-20T17:26:06.360000Z,2024-03-21T14:57:19.028000Z,2024-03-20T17:26:06.810210Z,640.0,CIH2THBV,7046,56,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65fb19ab7709c569073c69d4,5df3c82961b48a2907204173,APPROVED,Not Applicable,2024-03-20T17:15:23.346000Z,2024-03-20T17:25:10.919000Z,2024-03-21T14:57:19.260000Z,2024-03-20T17:25:11.674354Z,588.0,CIH2THBV,6062,40,Male,White,United States,United States,United States,English,No,Full-Time
65fb19af44b53e24f4349d98,5ef246c6d2b9060809858e7e,APPROVED,Not Applicable,2024-03-20T17:23:43.955000Z,2024-03-20T17:38:54.366000Z,2024-03-21T14:57:19.521000Z,2024-03-20T17:41:25.907634Z,911.0,CIH2THBV,4285,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
65fb19b0b3cf4148701033b0,5e84bd7c34d5d9072128fac1,APPROVED,Not Applicable,2024-03-20T17:15:50.795000Z,2024-03-20T17:26:59.977000Z,2024-03-21T14:57:19.749000Z,2024-03-20T17:27:00.664787Z,670.0,CIH2THBV,4147,36,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
