Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65fafee8f17502a08326630d,657322bd0c81d1e8853d38e8,APPROVED,Not Applicable,2024-03-20T15:21:12.310000Z,2024-03-20T15:37:14.619000Z,2024-03-21T14:54:57.125000Z,2024-03-20T15:38:56.461529Z,963.0,CIH2THBV,735,29,Male,Asian,United States,United States,United States,English,No,Full-Time
65fafee89e0b2290a9851355,62bb42e2f21cfdb280cc975f,APPROVED,Not Applicable,2024-03-20T15:21:12.620000Z,2024-03-20T15:44:55.237000Z,2024-03-21T14:54:56.782000Z,2024-03-20T15:44:55.804117Z,1423.0,CIH2THBV,4529,28,Female,Other,United States,United States,United States,English,Yes,Full-Time
65fafee898ab80d69793a6eb,65d0c7b16a2da5193f3f3201,APPROVED,Not Applicable,2024-03-20T15:21:12.968000Z,2024-03-20T15:31:43.317000Z,2024-03-21T14:54:56.447000Z,2024-03-20T15:31:43.886838Z,631.0,CIH2THBV,325,54,Female,Asian,United States,United States,United States,English,No,Full-Time
65fafee983385491495a3093,63c949f6ecb7d04be0d9c8a8,APPROVED,Not Applicable,2024-03-20T15:21:25.527000Z,2024-03-20T15:54:39.035000Z,2024-03-21T14:54:57.406000Z,2024-03-20T15:54:39.637230Z,1994.0,CIH2THBV,2794,59,Female,White,United States,United States,United States,English,Yes,Full-Time
65fafee9f3b59139e5e94e62,63bc819194ca25a555eb8fb5,APPROVED,Not Applicable,2024-03-20T15:21:29.387000Z,2024-03-20T15:32:06.919000Z,2024-03-21T14:54:57.651000Z,2024-03-20T15:32:15.215995Z,638.0,CIH2THBV,2870,32,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65fafeead433f362bcf8a499,60da18dba560960ea60a8fe5,APPROVED,Not Applicable,2024-03-20T15:21:20.017000Z,2024-03-20T15:29:21.920000Z,2024-03-21T14:54:57.895000Z,2024-03-20T15:29:22.448829Z,482.0,CIH2THBV,7993,33,Male,White,United States,United States,United States,English,No,Full-Time
65fafeeae8faf17d900449bb,62e097c92160176b0b9c2619,APPROVED,Not Applicable,2024-03-20T15:21:14.952000Z,2024-03-20T15:33:36.689000Z,2024-03-21T14:54:58.157000Z,2024-03-20T15:34:04.618377Z,742.0,CIH2THBV,3584,38,Female,White,United States,United States,United States,English,No,Full-Time
65fafeeb181a8345b5238c0c,594ec90eca6e670001b2c184,APPROVED,Not Applicable,2024-03-20T15:21:27.656000Z,2024-03-20T15:29:07.334000Z,2024-03-21T14:54:59.007000Z,2024-03-20T15:29:07.961834Z,460.0,CIH2THBV,5848,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fafeeb0a0d11b60930c0f4,5f7529755aaa0e1a6e804640,APPROVED,Not Applicable,2024-03-20T15:21:28.556000Z,2024-03-20T15:42:21.184000Z,2024-03-21T14:54:58.779000Z,2024-03-20T15:42:21.763241Z,1253.0,CIH2THBV,699,48,Male,White,United States,United States,United States,English,No,Full-Time
65fafeec0e08794dbb71eb2d,65df67249b9a26deefa58d75,APPROVED,Not Applicable,2024-03-20T15:21:19.571000Z,2024-03-20T15:30:38.003000Z,2024-03-21T14:54:59.274000Z,2024-03-20T15:30:38.906323Z,559.0,CIH2THBV,264,39,Male,Asian,United States,United States,United States,English,No,Full-Time
65fafeed885dd389cc5d10ea,650c4b13c66716e1de2d75cf,APPROVED,Not Applicable,2024-03-20T15:21:25.371000Z,2024-03-20T15:29:07.064000Z,2024-03-21T14:54:59.521000Z,2024-03-20T15:29:07.750198Z,462.0,CIH2THBV,757,37,Female,White,United States,United States,United States,English,No,Full-Time
