Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65fb307909eaf265855a6bfb,5bfd05b88cafac0001836380,APPROVED,Not Applicable,2024-03-20T18:52:57.302000Z,2024-03-20T19:06:59.064000Z,2024-03-21T15:01:32.213000Z,2024-03-20T19:06:59.611358Z,842.0,CIH2THBV,46,24,Female,Mixed,United States,United States,United States,English,No,Part-Time
65fb307a4f6f35390612c5a1,65f0c8a73a26740edd1043ce,APPROVED,Not Applicable,2024-03-20T18:52:42.921000Z,2024-03-20T19:02:54.103000Z,2024-03-21T15:01:32.778000Z,2024-03-20T19:02:54.596003Z,612.0,CIH2THBV,79,35,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65fb307b81def499ff06f8db,63378180a7bc5bc3427e8db0,APPROVED,Not Applicable,2024-03-20T18:52:53.052000Z,2024-03-20T19:02:45.682000Z,2024-03-21T15:01:33.017000Z,2024-03-20T19:02:46.150273Z,593.0,CIH2THBV,3326,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb307d731475671ab9b35f,656e8efb6e6610ae2d831f07,APPROVED,Not Applicable,2024-03-20T18:52:53.477000Z,2024-03-20T19:02:02.200000Z,2024-03-21T15:01:33.328000Z,2024-03-20T19:02:02.729428Z,549.0,CIH2THBV,831,34,Female,Mixed,Saint Helena,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb3080ab88231be4e7c407,63ea751b7686e752f5ef78b2,APPROVED,Not Applicable,2024-03-20T18:52:53.009000Z,2024-03-20T19:06:28.985000Z,2024-03-21T15:01:33.600000Z,2024-03-20T19:06:30.576396Z,816.0,CIH2THBV,3278,66,Male,White,United States,United States,United States,English,No,Full-Time
65fb30813e96d7d308aaf787,6411493f08fd400dc0d5eacc,APPROVED,Not Applicable,2024-03-20T18:52:49.674000Z,2024-03-20T19:09:48.892000Z,2024-03-21T15:01:33.945000Z,2024-03-20T19:10:00.989712Z,1020.0,CIH2THBV,2841,49,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb30833e96d7d308aaf789,650ee274aa4447ac435b7830,APPROVED,Not Applicable,2024-03-20T18:52:54.548000Z,2024-03-20T19:07:21.483000Z,2024-03-21T15:01:34.193000Z,2024-03-20T19:07:22.017057Z,867.0,CIH2THBV,650,23,Male,White,United States,United States,United States,English,Yes,Part-Time
65fb3085ccf27a8efa0708b8,5b3e2334cdb4ce0001d93c51,APPROVED,Not Applicable,2024-03-20T18:52:53.806000Z,2024-03-20T19:03:41.826000Z,2024-03-21T15:01:34.474000Z,2024-03-20T19:03:42.316466Z,649.0,CIH2THBV,5707,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65fb30865dbe71f934dbb404,61bb392e40db417c1a138dcb,APPROVED,Not Applicable,2024-03-20T18:53:00.599000Z,2024-03-20T19:14:22.666000Z,2024-03-21T15:01:34.744000Z,2024-03-20T19:15:09.762077Z,1283.0,CIH2THBV,5823,50,Female,White,United States,United States,United States,English,No,Full-Time
65fb308ac728cf9c4dd29c10,65f0e3c717f275b543199dbc,APPROVED,Not Applicable,2024-03-20T18:53:05.507000Z,2024-03-20T19:04:53.612000Z,2024-03-21T15:01:35.761000Z,2024-03-20T19:04:54.175293Z,709.0,CIH2THBV,93,20,Female,White,United States,United States,United States,English,No,Full-Time
65fb308a2b81fddee9161df4,5d1a13a0ae692800192fa1c2,APPROVED,Not Applicable,2024-03-20T18:53:04.539000Z,2024-03-20T19:02:36.628000Z,2024-03-21T15:01:35.482000Z,2024-03-20T19:02:37.133000Z,573.0,CIH2THBV,5606,67,Female,White,United States,United States,United States,English,No,Part-Time
65fb308bfa43785e3c96fe7e,62cc89cd6b8df82a5bf43aea,APPROVED,Not Applicable,2024-03-20T18:53:25.614000Z,2024-03-20T19:43:10.695000Z,2024-03-21T15:01:36.082000Z,2024-03-20T19:43:11.229014Z,2986.0,CIH2THBV,2420,34,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
65fb308d0a4d9a0678730490,62b9c2f1e55fe9f17dfedc5d,APPROVED,Not Applicable,2024-03-20T18:53:05.855000Z,2024-03-20T19:06:06.101000Z,2024-03-21T15:01:36.339000Z,2024-03-20T20:07:12.589046Z,781.0,CIH2THBV,4242,45,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
65fb308d52c90ff76428b854,5bdbf2d92562330001b8d056,APPROVED,Not Applicable,2024-03-20T18:53:05.051000Z,2024-03-20T19:03:49.355000Z,2024-03-21T15:01:36.648000Z,2024-03-20T19:03:49.834577Z,645.0,CIH2THBV,6183,32,Male,White,United States,United States,United States,English,No,Full-Time
65fb3090ac1de4ccec6c1dce,65f04f40c4fdb50a60fa96c5,APPROVED,Not Applicable,2024-03-20T18:53:12.734000Z,2024-03-20T19:04:12.447000Z,2024-03-21T15:01:36.985000Z,2024-03-20T19:04:12.951903Z,660.0,CIH2THBV,94,30,Male,Mixed,United States,United States,United States,English,No,Part-Time
65fb3091b64722639c1637fd,5eceed79840590300f53fa51,APPROVED,Not Applicable,2024-03-20T18:53:11.561000Z,2024-03-20T19:06:56.747000Z,2024-03-21T15:01:37.451000Z,2024-03-20T19:06:57.868162Z,826.0,CIH2THBV,6741,29,Male,White,United States,United States,United States,English,No,Full-Time
65fb30912b81fddee9161df8,637058f9e7a26c452d1cc49a,APPROVED,Not Applicable,2024-03-20T18:53:20.897000Z,2024-03-20T19:05:28.712000Z,2024-03-21T15:01:37.208000Z,2024-03-20T19:05:29.183923Z,728.0,CIH2THBV,3033,64,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65fb3092ca7890fca4f8337b,5e2ac2aa0038f21089a533a4,APPROVED,Not Applicable,2024-03-20T18:53:06.166000Z,2024-03-20T19:07:07.276000Z,2024-03-21T15:01:37.667000Z,2024-03-20T19:07:07.826530Z,842.0,CIH2THBV,6835,44,Female,White,United States,United States,United States,English,No,Full-Time
65fb309333741e134607b4a8,5e07a0898dffa00ff1aaf60f,APPROVED,Not Applicable,2024-03-20T18:53:07.752000Z,2024-03-20T19:05:22.856000Z,2024-03-21T15:01:37.905000Z,2024-03-20T19:05:23.392202Z,736.0,CIH2THBV,4961,54,Female,White,United States,United States,United States,English,No,Full-Time
65fb30942598254752d26bd1,599de70d8a6cc5000128f980,APPROVED,Not Applicable,2024-03-20T18:53:11.713000Z,2024-03-20T19:04:16.578000Z,2024-03-21T15:01:38.121000Z,2024-03-20T19:04:17.198970Z,665.0,CIH2THBV,4624,44,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb3095125374d4889e726b,5f084a7987a3fe028ff65b8a,APPROVED,Not Applicable,2024-03-20T18:53:09.275000Z,2024-03-20T19:14:33.476000Z,2024-03-21T15:01:38.336000Z,2024-03-20T19:15:11.603125Z,1285.0,CIH2THBV,4743,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb3095b64722639c1637ff,65e9caf988370d3db1ca1000,APPROVED,Not Applicable,2024-03-20T18:53:20.366000Z,2024-03-20T19:05:44.719000Z,2024-03-21T15:01:38.586000Z,2024-03-20T19:05:45.213114Z,745.0,CIH2THBV,80,54,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
65fb3096c73bacec027fc3a9,5dbe5d44aab19f35c5459b57,APPROVED,Not Applicable,2024-03-20T18:53:57.975000Z,2024-03-20T19:11:18.839000Z,2024-03-21T15:01:39.037000Z,2024-03-20T19:12:50.966680Z,1041.0,CIH2THBV,3564,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
65fb3096847ef0f41bd7bd50,65ec6e1775ee75820dab11bb,APPROVED,Not Applicable,2024-03-20T18:58:15.173000Z,2024-03-20T19:23:22.929000Z,2024-03-21T15:01:38.807000Z,2024-03-20T19:23:26.368670Z,1508.0,CO4SDEJE,73,28,Male,White,United States,United States,United States,English,No,Full-Time
65fb3279ca7890fca4f833fd,63254db937c17e8e9200fd54,APPROVED,Not Applicable,2024-03-20T19:02:07.221000Z,2024-03-20T19:13:00.476000Z,2024-03-21T15:01:39.279000Z,2024-03-20T19:14:48.778775Z,654.0,CIH2THBV,1892,27,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
65fb327cc4213f89a97aada1,65cb58d0b074d6157dc0a15d,APPROVED,Not Applicable,2024-03-20T19:01:22.750000Z,2024-03-20T19:09:20.380000Z,2024-03-22T03:49:58.664000Z,2024-03-20T19:09:27.459575Z,478.0,CVUP1NPZ,341,23,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
65fb327c5d63691705aaf804,5fbd371dc57ae80a38ba00c2,APPROVED,Not Applicable,2024-03-20T19:01:24.005000Z,2024-03-20T19:16:44.224000Z,2024-03-21T15:01:39.561000Z,2024-03-20T19:16:44.842276Z,921.0,CIH2THBV,1899,34,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
65fb327dafea2843d424c0bf,597f662f89542d0001517d78,APPROVED,Not Applicable,2024-03-20T19:01:21.578000Z,2024-03-20T19:08:48.396000Z,2024-03-21T15:01:39.826000Z,2024-03-20T19:08:53.514539Z,447.0,NOCODE,5243,42,Male,White,United States,United States,United States,English,No,Full-Time
65fb3280c7d84e6ba99e7266,6085bb66296b0a411198d8fd,APPROVED,Not Applicable,2024-03-20T19:01:25.086000Z,2024-03-20T19:17:29.158000Z,2024-03-21T15:01:40.106000Z,2024-03-20T19:17:29.730620Z,965.0,CIH2THBV,2809,37,Male,Black,United States,United States,United States,English,No,Full-Time
65fb32819b34abcfebe924b1,5d4254db5b2c430001418a3c,APPROVED,Not Applicable,2024-03-20T19:01:26.474000Z,2024-03-20T19:16:33.830000Z,2024-03-21T15:01:40.582000Z,2024-03-20T19:16:34.321474Z,908.0,CIH2THBV,5266,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb3283503cee5ef2fe49f9,5ed1adc2906e0810d6ccccbf,APPROVED,Not Applicable,2024-03-20T19:01:29.161000Z,2024-03-20T19:15:41.019000Z,2024-03-21T15:01:40.888000Z,2024-03-20T19:15:41.708327Z,852.0,CIH2THBV,2377,23,Male,Black,United States,United States,United States,English,No,Full-Time
65fb32858adc593bc49ace26,65e6bb6d663548c538da4fae,APPROVED,Not Applicable,2024-03-20T19:01:25.127000Z,2024-03-20T19:15:29.498000Z,2024-03-21T15:01:41.181000Z,2024-03-20T19:15:30.026036Z,845.0,CIH2THBV,98,23,Male,Other,United States,United States,United States,English,No,Full-Time
65fb328637be45c118a98737,65a2bc0d60b1e46f4e1d3cc8,APPROVED,Not Applicable,2024-03-20T19:01:31.065000Z,2024-03-20T19:11:32.113000Z,2024-03-21T15:01:41.469000Z,2024-03-20T19:13:24.359831Z,602.0,CIH2THBV,450,51,Male,White,United States,United States,United States,English,No,Part-Time
65fb3287ed5862c71cb9ca19,604bfe99dcaa286218d25fca,APPROVED,Not Applicable,2024-03-20T19:01:30.893000Z,2024-03-20T19:09:46.350000Z,2024-03-21T15:01:41.962000Z,2024-03-20T19:09:58.776721Z,496.0,CIH2THBV,5938,28,Female,Mixed,United States,United States,United States,English,No,Full-Time
65fb328766bdda32cafcc242,64071f8576c48034c00df845,APPROVED,Not Applicable,2024-03-20T19:01:35.396000Z,2024-03-20T19:13:55.823000Z,2024-03-21T15:01:41.739000Z,2024-03-20T19:15:06.548580Z,741.0,CIH2THBV,2140,70,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb328807c7721b1c29f92b,5e42fc295135b5000cd20d0b,APPROVED,Not Applicable,2024-03-20T19:01:36.095000Z,2024-03-20T19:17:30.126000Z,2024-03-21T15:01:42.200000Z,2024-03-20T19:17:30.903692Z,955.0,CIH2THBV,5247,44,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb328a6e86dbcabfede4c4,645179915e31c1aeb3dc8129,APPROVED,Not Applicable,2024-03-20T19:02:43.714000Z,2024-03-20T19:13:44.432000Z,2024-03-21T15:01:42.758000Z,2024-03-20T19:15:05.397530Z,661.0,CIH2THBV,2660,60,Male,White,United States,United States,United States,English,No,Full-Time
65fb328a4a856ab0ad0d9737,63d98dcfa03c130e4599a907,APPROVED,Not Applicable,2024-03-20T19:01:30.637000Z,2024-03-20T19:10:26.845000Z,2024-03-21T15:01:42.462000Z,2024-03-20T19:10:55.484245Z,537.0,CIH2THBV,1729,27,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb328d76b011b9e3be7985,5d55d562e04e1c0001f5e682,APPROVED,Not Applicable,2024-03-20T19:01:36.258000Z,2024-03-20T19:09:34.126000Z,2024-03-21T15:01:43.405000Z,2024-03-20T19:09:45.224850Z,478.0,CO4SDEJE,8754,33,Female,White,United States,United States,United States,English,No,Full-Time
65fb328d209bf9746fc2ff06,642cf6a45ed69a008646853f,APPROVED,Not Applicable,2024-03-20T19:05:34.061000Z,2024-03-20T19:41:42.081000Z,2024-03-21T15:01:43.179000Z,2024-03-20T19:41:42.540869Z,2169.0,CO4SDEJE,2303,51,Male,Black,United States,United States,United States,English,Yes,Full-Time
65fb328e76b011b9e3be7987,610008383c0a128712403745,APPROVED,Not Applicable,2024-03-20T19:01:48.178000Z,2024-03-20T19:17:16.128000Z,2024-03-21T15:01:43.614000Z,2024-03-20T19:17:16.614274Z,928.0,CIH2THBV,3060,45,Female,White,United States,United States,United States,English,No,Full-Time
65fb328fac1de4ccec6c1e46,5f4f9bc1f7598f06b2dc816f,APPROVED,Not Applicable,2024-03-20T19:01:40.440000Z,2024-03-20T19:12:46.040000Z,2024-03-21T15:01:44.095000Z,2024-03-20T19:14:44.261288Z,666.0,CIH2THBV,5619,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65fb328f76f50242b4bee92e,5e8a26247ad7526bf85abbff,APPROVED,Not Applicable,2024-03-20T19:02:02.182000Z,2024-03-20T19:15:42.619000Z,2024-03-21T15:01:43.857000Z,2024-03-20T19:15:43.045800Z,821.0,CIH2THBV,7219,26,Male,Asian,United States,United States,United States,English,No,Full-Time
65fb32907dba76e95b7f38e3,62cd9b920ed1b7c1648818d3,APPROVED,Not Applicable,2024-03-20T19:01:43.776000Z,2024-03-20T19:22:20.646000Z,2024-03-21T15:01:44.372000Z,2024-03-20T19:22:21.169721Z,1237.0,CIH2THBV,5367,76,Female,White,United States,United States,United States,English,No,Part-Time
65fb329107a37256102425bb,65980dcc048d02626828cc34,APPROVED,Not Applicable,2024-03-20T19:01:44.291000Z,2024-03-20T19:12:32.832000Z,2024-03-21T15:01:44.619000Z,2024-03-20T19:14:40.124143Z,649.0,CIH2THBV,559,34,Female,White,United States,United States,United States,English,No,Full-Time
